id,name,god_0,god_1,god_2,city,addr,religion,reg_type,tel,principal,others,longitude,latitude
1748695,觀音禪院,普庵祖師,,,新北市,新北市中和區安樂里安樂路217巷22號,佛教,補辦登記,02-29421035,蕭金蘭,,121.513801574707,24.9985599517822
1748696,和美宮,福德正神,,,新北市,新北市中和區福祥里永和路66巷1之1號,道教,補辦登記,02-22438310,許全興,,121.498802185059,25.0045795440674
1748703,無極七玄宮,九天玄女,,,新北市,新北市三峽區鳶山里中山路459巷201號,道教,補辦登記,02-26746506,劉輦,,121.344802856445,24.9297790527344
1748704,普陀淨苑,釋迦牟尼佛,,,新北市,新北市三峽區溪東里溪東路233巷47弄2號,佛教,補辦登記,02-86768796,連阿惠,,121.407997131348,24.934419631958
1748711,三層福安宮,天上聖母,,,桃園市,桃園市大溪區福安里24鄰三層43號,道教,正式登記,03-3884767,林阿傳,,121.296714782715,24.8586235046387
1748718,廣福宮,福德正神,,,新北市,新北市中和區積穗里11鄰中山路三段63巷臨27號,道教,補辦登記,02-22211519,何雲坊,,121.476654052734,25.0030841827393
1748719,保慶宮,福德正神,,,新北市,新北市中和區保平路326巷28號,道教,補辦登記,02-22498995,陳建行,,121.506202697754,25.004919052124
1748724,保儀宮,廣澤尊王,,,新北市,新北市三峽區安坑里安坑路38之7號,道教,補辦登記,02-26726169,翁利成,,121.454238891602,24.9320201873779
1748727,福正宮,福德正神,,,臺北市,臺北市中山區劍潭里中山北路4段67號,道教,正式登記,02-25925144,陳健智,,121.52449798584,25.0804290771484
1748731,齋明寺,普庵祖師,,,桃園市,桃園市大溪區光明里齋明街153號,佛教,正式登記,03-3801426,洪鴻榮,,121.274528503418,24.8890705108643
1748733,北源天山無極靈山宮,瑤池金母,,,新北市,新北市八里區長坑里長道坑36號之2,道教,補辦登記,02-86303247,洪店,,121.389137268066,25.1273326873779
1748735,新北市集福宮福德爺,福德正神,,,新北市,新北市五股區成德里天乙路14號,道教,補辦登記,02-82951212,林正盛,,121.44889831543,25.1030197143555
1748745,友蚋清水岩,清水祖師,,,基隆市,基隆市七堵區友一里華新一路39號,道教,正式登記,02-24515607,王高程,,121.66780090332,25.0908107757568
1748747,圓通禪寺,釋迦牟尼佛,,,新北市,新北市中和區錦昌里圓通路367巷64號,佛教,正式登記,02-22472350,蔡杏紋,,121.492698669434,24.9822902679443
1748748,中和協昇廟,玄天上帝,,,新北市,新北市中和區灰磘里員山路49號之5,道教,補辦登記,02-22238558,游丙丁,,121.480499267578,24.9915008544922
1748753,台北紫微天后宮,天上聖母,,,新北市,新北市三峽區竹崙里紫微南路50號,道教,補辦登記,02-26726400,劉燕耀,,121.422302246094,24.9089393615723
1748754,三峽福安宮,福德正神,,,新北市,新北市三峽區民權街32號,道教,補辦登記,02-26731091,黃宗祥,,121.369903564453,24.9341106414795
1748756,植福宮,福德正神,,,臺北市,臺北市中山區成功里北安路608巷14弄1號,道教,補辦登記,02-25323316,陳志堂,,121.550598144531,25.0817794799805
1748759,福德宮,福德正神,,,桃園市,桃園市大溪區大鶯路1566之1號,道教,正式登記,03-3076599,沈龍飛,,121.318786621094,24.9302158355713
1748760,聚賢慈惠堂,瑤池金母,,,桃園市,桃園市大溪區復興里復興路2段318號,道教,補辦登記,03-3884303,李賢生,,121.31169128418,24.8258361816406
1748762,明園大佛寺,釋迦牟尼佛,,,新北市,新北市八里區米倉里牛寮埔1號,佛教,補辦登記,02-26182525,徐蔡靜江,,121.436302185059,25.1486206054688
1748764,瞿公真人廟,瞿公真人,,,臺北市,臺北市大同區建功里天水路49-1號,道教,正式登記,02-25586595,林程品,,121.512771606445,25.0529232025146
1748768,太陽堂,太陽星君,,,臺北市,臺北市內湖區碧山里碧山路2號,道教,正式登記,02-27909328,李根木,,121.591300964355,25.0866203308105
1748793,福德宮,福德正神,,,基隆市,基隆市仁愛區愛三路49巷9號,道教,正式登記,02-24257937,江陳麟,,121.742134094238,25.1280879974365
1748801,信天宮,玄天上帝,,,新北市,新北市三芝區店子里菜公坑97之1號,道教,補辦登記,02-26371011,蘇洺湫,,121.515197753906,25.20578956604
1748802,鳳舞慈惠宮,瑤池金母,,,桃園市,桃園市大溪區復興里3鄰復興路2段316巷39號,道教,補辦登記,03-3885910,李呂彩玉,,121.31298828125,24.8251895904541
1748807,元化院,釋迦牟尼佛,,,桃園市,桃園市中壢區中央里21鄰元化路205號,佛教,正式登記,03-4523341,徐瑞蟬,,121.22745513916,24.9606475830078
1748816,九天玄女宮,九天玄女,,,新北市,新北市五股區中直路崩山巷9之3號,道教,正式登記,02-22933177,馬黃敏婉,,121.419479370117,25.1218719482422
1748831,聖南寺,釋迦牟尼佛,,,新北市,新北市雙溪區牡丹里聖南30號,佛教,補辦登記,02-24933332,湯玉兒,,121.85710144043,25.0521793365479
1748832,三忠廟,文天祥,陸秀夫,張世傑,新北市,新北市雙溪區雙溪里長安街15號,道教,正式登記,02-24933327,連隆盛,,121.864700317383,25.0347595214844
1748833,雙溪聖龍宮,瑤池金母,,,新北市,新北市雙溪區外柑里10鄰三叉坑4之2號,道教,補辦登記,02-24934048,林宏茂,,121.824722290039,25.0136737823486
1748834,龍華山大觀寺,釋迦牟尼佛,,,新北市,新北市雙溪區三港里雙澳路35之1號,佛教,補辦登記,02-24934920,鄭松明,,121.868499755859,25.0513191223145
1748842,碧龍福德祠,福德正神,,,新竹縣,新竹縣芎林鄉石潭村5鄰,道教,補辦登記,03-5928753,李阿愆,,121.100769042969,24.7521991729736
1748854,普照山大同寺,普庵祖師,,,新北市,新北市三芝區店子里7鄰36號邊,佛教,補辦登記,02-26372118,鄭清波,,121.506202697754,25.2063007354736
1748855,福惠宮,三府王爺,,,新北市,新北市三芝區圓山里石曹子坑51號,道教,補辦登記,02-26371161,吳健功,,121.518997192383,25.2136192321777
1748858,北聖宮,天上聖母,,,新北市,新北市中和區板南路123之1號,道教,補辦登記,02-22474798,林進益,,121.501998901367,24.9924907684326
1748860,廣德堂,明明上帝,,,桃園市,桃園市中壢區東興里25鄰東興街117號,一貫道,正式登記,03-4575011,謝德財,,121.223991394043,24.9496078491211
1748863,觀音巖,普庵祖師,,,新北市,新北市平溪區公園街18號,佛教,補辦登記,02-24951292,林文喜,,121.734596252441,25.0247993469238
1748866,關渡萬善同公祠,地藏王菩薩,,,臺北市,臺北市北投區一德里中央北路4段583巷10弄26號,道教,補辦登記,02-28955147,林福真,,121.465698242188,25.1246395111084
1748870,寶纈禪寺,釋迦牟尼佛,,,新北市,新北市五股區集福里成泰路4段43號,佛教,正式登記,02-22911632,林美月,,121.456497192383,25.1117401123047
1748881,台北市松山五分埔福德宮,福德正神,,,臺北市,臺北市信義區虎林街四育里47之3號,道教,正式登記,02-27692247,陳永昌,,121.576698303223,25.0476493835449
1748884,埤墘福德宮,福德正神,,,新北市,新北市板橋區華江里莊敬路179號,道教,補辦登記,02-22521239,林朝枝,,121.471099853516,25.0237503051758
1748890,新北市烏來普陀山慈音精舍,普庵祖師,,,新北市,新北市烏來區烏來里西羅岸路122號之5,佛教,補辦登記,02-26616397,陳東鍠,,121.540000915527,24.8635807037354
1748892,松山慈惠堂,瑤池金母,,,臺北市,臺北市信義區中行里福德街251巷33號,道教,正式登記,02-27261735,李郭葉子,,121.587501525879,25.0365390777588
1748906,靈山禪林寺,釋迦牟尼佛,,,新北市,新北市石碇區永定里藤寮坑2號,佛教,補辦登記,02-23818827,釋秋焱,,121.702102661133,25.0089302062988
1748908,添福宮,福德正神,,,新北市,新北市汐止區茄苳里茄福街73巷8號,道教,補辦登記,02-86487124,廖豐文,,121.673301696777,25.066219329834
1748909,板橋庭天宮,關聖帝君,,,新北市,新北市板橋區浮洲里大觀路一段28巷26號,道教,補辦登記,02-29668964,林明田,,121.449996948242,25.009349822998
1748910,菩提院,釋迦牟尼佛,,,新北市,新北市板橋區漢生里光正街45巷17號,佛教,補辦登記,02-29657185,釋性定,,121.461700439453,25.016529083252
1748928,台北市文山區頂公館福德宮,福德正神,,,臺北市,臺北市文山區公館街44之1號,道教,補辦登記,02-29343086,許朝杉,,121.537696838379,25.0054492950439
1748932,天宇三三道合五化院母懿堂,瑤池金母,,,新北市,新北市汐止區汐萬路三段66號,道教,補辦登記,02-26431133,陳榮宗,,121.643997192383,25.0933494567871
1748933,聖德宮,瑤池金母,,,新北市,新北市汐止區勤進路193號,道教,補辦登記,02-26419933,王炎山,,121.665214538574,25.0542049407959
1748938,白雲福德宮,福德正神,,,新北市,新北市汐止區白雲里水源路二段34號對面,道教,補辦登記,02-26421023,陳錦順,,121.654800415039,25.0571193695068
1748949,三重玄帝宮,玄天上帝,,,新北市,新北市三重區重陽路三段5巷8弄47號旁,道教,補辦登記,02-29835265,王明達,,121.490196228027,25.0667705535889
1748950,龍雲宮,玄天上帝,,,新北市,新北市三重區永順里永安北路一段27巷58號旁,道教,補辦登記,02-22878704,余炳鑫,,121.478073120117,25.0756320953369
1748951,大眾爺,老大公,,,基隆市,基隆市中正區調和街301之106號,道教,補辦登記,02-24693042,張金土,,121.799102783203,25.1243896484375
1748952,聖平宮,中壇元帥,,,基隆市,基隆市中正區中正路656巷71弄30號之1,道教,補辦登記,02-24629458,吳文綜,,121.768600463867,25.1493091583252
1748953,福林宮,福德正神,,,基隆市,基隆市中正區環港街84號3樓,道教,補辦登記,02-24692364,蔡永源,,121.792602539063,25.1409797668457
1748954,福惠宮,大眾爺,,,基隆市,基隆市中正區八斗街122之1號,道教,補辦登記,02-24692614,許焜山,,121.796401977539,25.1434707641602
1748955,福德宮,福德正神,,,新北市,新北市金山區西湖村1鄰13號旁,道教,補辦登記,-,陸宜芳,,121.622657775879,25.2481956481934
1748975,台北霞海城隍廟,城隍爺,,,臺北市,臺北市大同區永樂里迪化街1段61號,道教,正式登記,02-25580346,陳文文,,121.510101318359,25.0556201934814
1748978,福德祠,福德正神,,,臺北市,臺北市內湖區康寧路1段236號,道教,正式登記,02-27900442,陳東源,,121.596199035645,25.0779991149902
1749005,東方寺,釋迦牟尼佛,,,臺北市,臺北市士林區公館里永公路245巷24號,佛教,正式登記,02-28616170,彭世珠,,121.55899810791,25.1231803894043
1749006,士林街福德宮,福德正神,,,臺北市,臺北市士林區義信里大南路138號,道教,正式登記,02-28819326,陳中和,,121.522903442383,25.0898609161377
1749010,鶯歌石萬善祠,福德正神,,,基隆市,基隆市安樂區樂利三街1之1號,道教,補辦登記,02-24312055,李財(逕予登,,121.717399597168,25.1290893554688
1749011,國家新城福德宮,福德正神,,,基隆市,基隆市安樂區樂利三街38巷13之4號,道教,補辦登記,02-24324239,戴勝雄,,121.713203430176,25.1265106201172
1749012,定國宮,天上聖母,,,基隆市,基隆市安樂區定國里定國街119巷65號,道教,補辦登記,02-24291933,廖龍雄,,121.731597900391,25.1353092193604
1749018,法藏寺,釋迦牟尼佛,,,臺北市,臺北市北投區溫泉路林泉里156號,佛教,正式登記,02-28912314,林珠,,121.513496398926,25.1394100189209
1749024,內湖公舘庄武身開漳聖王廟,開漳聖王,,,臺北市,臺北市內湖區內湖路3段256巷8號,道教,正式登記,02-27955342,林金榜,,121.586502075195,25.0913791656494
1749028,福德宮,福德正神,,,基隆市,基隆市七堵區東新街42之1號,道教,補辦登記,02-24564676,姚琴富,,121.719017028809,25.0946483612061
1749034,碧山巖開漳聖王廟,開漳聖王,,,臺北市,臺北市內湖區碧山里碧山路24號,道教,正式登記,02-27963755,林明脩,,121.587600708008,25.0973205566406
1749038,屏山天元宮,關聖帝君,,,新北市,新北市三芝區橫山56之2號,道教,補辦登記,02-26363837,陳淑貞,,121.53589630127,25.2537403106689
1749045,菩提禪寺,釋迦牟尼佛,,,基隆市,基隆市安樂區安一路100巷299號,佛教,正式登記,02-24225645,林美絹,,121.732597351074,25.1329708099365
1749061,中埔福德宮,福德正神,,,基隆市,基隆市七堵區實踐里實踐路61之1號,道教,補辦登記,02-24528137,蔡旺璉,,121.692687988281,25.0808448791504
1749062,七堵福安宮,福德正神,,,基隆市,基隆市七堵區明德一路258號,道教,正式登記,02-24561277,張世璿,,121.710296630859,25.0955905914307
1749063,草濫清水巖,清水祖師,,,基隆市,基隆市七堵區泰安里泰安路2巷10號,道教,補辦登記,02-24515515,李精江,,121.711128234863,25.0873851776123
1749064,潭墘樂墘宮,福德正神,,,新北市,新北市中和區安和里安平路99號,道教,補辦登記,02-89411342,呂芳齊,,121.511100769043,24.9969806671143
1749070,三峽廣行宮,關聖帝君,,,新北市,新北市三峽區龍埔里三樹路98巷187之1號,道教,補辦登記,02-26730131,黃騰霆,,121.385147094727,24.941915512085
1749071,金剛寺,阿彌陀佛,,,臺北市,臺北市中山區劍潭里中山北路4段71巷2弄臨3號,佛教,補辦登記,02-28851890,陳添益,,121.525901794434,25.0809192657471
1749076,萬聖堂,關聖帝君,,,桃園市,桃園市大溪區復興里環湖1段238巷57號,道教,補辦登記,03-4112137,曾振達,,121.261108398438,24.8087482452393
1749077,復興宮,開漳聖王,,,桃園市,桃園市大溪區復興里復興路二段287巷15號,道教,正式登記,03-3888875,朱子明,,121.310302734375,24.8257808685303
1749078,紫皇天乙真慶宮,玄天上帝,,,新北市,新北市八里區舊城里中華路二段165巷33號,道教,正式登記,02-26104373,陳文清,,121.410697937012,25.1487598419189
1749079,台北五股坑朝天府,北府五王,,,新北市,新北市五股區民義里民義路一段255號之12,道教,補辦登記,02-22917458,翁水河,,121.426399230957,25.0909996032715
1749080,霄裡玉元宮,玉皇大帝,,,桃園市,桃園市八德區竹園里2鄰長興路756號,道教,正式登記,03-3652098,段樹文,,121.26439666748,24.9334506988525
1749092,青埔青昇宮,開漳聖王,,,桃園市,桃園市中壢區青埔里3鄰青溪路二段35號,道教,正式登記,03-4531673,林永貴,,121.222503662109,25.0156192779541
1749123,海會禪苑,釋迦牟尼佛,,,新竹市,新竹市東區光鎮里13鄰南大路748巷3弄2號,佛教,正式登記,03-5265686,陳米雲,,120.964797973633,24.7899208068848
1749138,靜修寺,燃燈佛,釋迦牟尼佛,彌勒佛,基隆市,基隆市七堵區華新二路97巷3號,佛教,正式登記,02-24512689,許瑜容,,121.664901733398,25.1034507751465
1749139,基隆六堵代天府,五府千歲,,,基隆市,基隆市七堵區工建路104巷17之5號,道教,補辦登記,02-29514239,詹汝,,121.702156066895,25.0908317565918
1749141,慈雲岩,普庵祖師,,,新北市,新北市中和區圓通路367巷66號,佛教,補辦登記,02-22473525,張月,,121.490798950195,24.9813194274902
1749146,大天府,玉皇大帝,,,新北市,新北市三峽區添福里7鄰添福207號,道教,補辦登記,02-26931690,詹文質,,121.38419342041,24.8923091888428
1749154,八里代天府奉天宮,五府千歲,,,新北市,新北市八里區米倉里米倉26之1號,道教,補辦登記,02-26181966,陳春長,,121.438903808594,25.1484107971191
1749156,三重安北宮,吳府千歲,,,新北市,新北市五股區五龍里民義路二段52巷27號之1,道教,補辦登記,02-22923726,謝明德,,121.410797119141,25.1135997772217
1749157,桃園八德指玄宮,孚佑帝君,,,桃園市,桃園市八德區指玄街66號,道教,正式登記,03-3669941,邱創漢,,121.309593200684,24.955207824707
1749158,天王宮,李靖托塔天王,,,基隆市,基隆市仁愛區復興街60巷85號,道教,補辦登記,02-24242817,呂黃阿珠,,121.751586914063,25.1244430541992
1749159,景山岩廟,神農大帝,,,基隆市,基隆市仁愛區南榮路231巷33之3號,道教,補辦登記,02-24286871,陳志興(已死亡),,121.743911743164,25.1214790344238
1749160,永勝慈惠堂,瑤池金母,,,新北市,新北市三重區國隆里大同北路54巷10號,道教,補辦登記,02-29832017,蘇來傳,,121.493797302246,25.063570022583
1749162,松湖宮,天上聖母,,,基隆市,基隆市中正區中正路182巷24之3號,道教,補辦登記,02-24260660,陳榮興,,121.755531311035,25.1383285522461
